,transcript,position,score
19099,ENST00000274311,2215,0.00969067839510522
19100,ENST00000274311,2301,0.013802282043546927
19101,ENST00000274311,2313,0.01818181818181818
19102,ENST00000274311,939,0.013673621460506706
19103,ENST00000274606,103,0.02315184815184815
19104,ENST00000274606,127,0.15
19105,ENST00000274606,153,0.00011655011655011655
19106,ENST00000274606,244,0.004838340979083296
19107,ENST00000274606,400,0.0007177033492822966
19108,ENST00000274606,448,0.07727272727272727
19109,ENST00000274606,487,0.12727272727272726
19110,ENST00000274606,750,0.0
19111,ENST00000274606,76,0.00010157554642644123
19112,ENST00000274606,808,0.045454545454545456
19113,ENST00000274606,855,0.03663101604278075
19114,ENST00000274712,1020,0.045454545454545456
19115,ENST00000274712,1067,0.07317851365758234
19116,ENST00000274712,1110,0.03636363636363636
19117,ENST00000274712,1361,0.0
19118,ENST00000274712,615,0.0
19119,ENST00000274712,647,0.06363636363636363
19120,ENST00000274712,652,0.06363636363636363
19121,ENST00000274712,747,0.023216783216783214
19122,ENST00000274712,769,0.1
19123,ENST00000274712,959,0.11818181818181818
19124,ENST00000274712,991,0.004545454545454545
19125,ENST00000274787,114,0.054778554778554776
19126,ENST00000274787,199,0.018274692131334692
19127,ENST00000274787,209,0.018709064685771833
19128,ENST00000274787,437,0.0
19129,ENST00000274787,469,0.6409090909090909
19130,ENST00000274787,521,0.013690927064744321
19131,ENST00000274787,533,0.013636363636363636
19132,ENST00000274787,539,0.0
19133,ENST00000274787,633,0.004545454545454545
19134,ENST00000274787,71,0.10909090909090909
19135,ENST00000274811,3147,0.2909090909090909
19136,ENST00000274811,3305,0.01365967365967366
19137,ENST00000274811,3327,0.05909090909090909
19138,ENST00000274811,3366,0.004545454545454545
19139,ENST00000274811,3386,0.004545454545454545
19140,ENST00000274811,3435,0.0
19141,ENST00000274811,3464,0.0
19142,ENST00000274811,3527,0.0
19143,ENST00000274811,3558,0.004545454545454545
19144,ENST00000274811,3695,0.031818181818181815
19145,ENST00000274811,3959,0.0
19146,ENST00000274811,3964,0.03636363636363636
19147,ENST00000274811,4011,0.0
19148,ENST00000274811,4056,0.018208671034635165
19149,ENST00000274849,1017,0.31363636363636366
19150,ENST00000274849,1076,0.09090909090909091
19151,ENST00000274849,1102,0.2818181818181818
19152,ENST00000274849,1284,0.17279720279720281
19153,ENST00000274849,272,0.004545454545454545
19154,ENST00000274849,341,0.06545454545454546
19155,ENST00000274849,371,0.004706899296859535
19156,ENST00000274849,461,0.009117423126758627
19157,ENST00000274849,574,0.04547539616346956
19158,ENST00000274849,606,0.009146887595163456
19159,ENST00000274849,632,0.2818181818181818
19160,ENST00000274849,658,0.6818181818181818
19161,ENST00000274849,687,0.4909090909090909
19162,ENST00000274849,752,0.45454545454545453
19163,ENST00000274849,825,0.4
19164,ENST00000274849,842,0.8
19165,ENST00000274849,85,0.05091020771134554
19166,ENST00000274849,90,0.02275373276110187
19167,ENST00000274849,921,0.09090909090909091
19168,ENST00000274849,934,0.05454545454545454
19169,ENST00000274849,94,0.00909090909090909
19170,ENST00000274849,955,0.004552545738193164
19171,ENST00000274849,979,0.013636363636363636
19172,ENST00000275428,1110,0.0
19173,ENST00000275428,495,0.0
19174,ENST00000275428,634,0.0
19175,ENST00000275428,667,0.0
19176,ENST00000275428,756,0.004545454545454545
19177,ENST00000275517,1003,0.3090909090909091
19178,ENST00000275517,1064,0.7891963109354415
19179,ENST00000275517,1220,0.004545454545454545
19180,ENST00000275517,1390,0.040965069413345274
19181,ENST00000275517,1503,0.045454545454545456
19182,ENST00000275517,1562,0.08181818181818182
19183,ENST00000275517,1875,0.0
19184,ENST00000275517,1935,0.04563665501165501
19185,ENST00000275517,1994,0.03325892857142857
19186,ENST00000275517,2190,0.0
19187,ENST00000275517,2268,0.022727272727272728
19188,ENST00000275517,2326,0.045454545454545456
19189,ENST00000275517,2375,0.018205585264408793
19190,ENST00000275517,2388,0.5943181818181819
19191,ENST00000275517,2418,0.5681818181818182
19192,ENST00000275517,2510,0.15
19193,ENST00000275517,280,0.05454545454545454
19194,ENST00000275517,314,0.014393939393939393
19195,ENST00000275517,474,0.06363636363636363
19196,ENST00000275517,485,0.013636363636363636
19197,ENST00000275517,528,0.3
19198,ENST00000275517,576,0.38181818181818183
19199,ENST00000275517,623,0.0
19200,ENST00000275517,699,0.004545454545454545
19201,ENST00000275517,733,0.10454545454545454
19202,ENST00000275517,777,0.004545454545454545
19203,ENST00000275517,782,0.06363636363636363
19204,ENST00000275517,814,0.0
19205,ENST00000275517,959,0.04556496135443504
19206,ENST00000275603,1046,0.0912262156448203
19207,ENST00000275603,1111,0.00043498494728219737
19208,ENST00000275603,1191,0.013636363636363636
19209,ENST00000275603,1243,0.03657176157176157
19210,ENST00000275603,1253,0.10911561264822134
19211,ENST00000275603,1262,0.004615384615384615
19212,ENST00000275603,1318,0.0
19213,ENST00000275603,1352,0.01818181818181818
19214,ENST00000275603,1490,0.004545454545454545
19215,ENST00000275603,1579,0.13229665071770336
19216,ENST00000275603,1591,0.022964932100580916
19217,ENST00000275603,1602,0.00909090909090909
19218,ENST00000275603,1625,0.037193504506424044
19219,ENST00000275603,1657,0.06818181818181818
19220,ENST00000275603,1663,0.05007102272727273
19221,ENST00000275603,1708,0.013636363636363636
19222,ENST00000275603,1724,0.0
19223,ENST00000275603,1847,0.00909090909090909
19224,ENST00000275603,1941,0.05566414225360585
19225,ENST00000275603,2039,0.022727272727272728
19226,ENST00000275603,2066,0.009331182978579324
19227,ENST00000275603,234,0.031818181818181815
19228,ENST00000275603,241,0.050072506354123046
19229,ENST00000275603,324,0.0318358684117439
19230,ENST00000275603,376,0.0006684491978609626
19231,ENST00000275603,383,0.03636363636363636
19232,ENST00000275603,480,0.01818181818181818
19233,ENST00000275603,530,0.0
19234,ENST00000275603,649,0.08636363636363636
19235,ENST00000275603,657,0.0
19236,ENST00000275603,678,0.018399417078013385
19237,ENST00000275603,707,0.10105935386927123
19238,ENST00000275603,723,0.0
19239,ENST00000275603,739,0.05514105826605827
19240,ENST00000275603,770,0.10930336224355912
19241,ENST00000275603,809,0.0
19242,ENST00000275603,822,0.0
19243,ENST00000275603,856,0.0727449593208348
19244,ENST00000275603,942,0.00909090909090909
19245,ENST00000275603,992,0.0
19246,ENST00000276062,339,0.004545454545454545
19247,ENST00000276062,464,0.10454545454545454
19248,ENST00000276062,508,0.03184149184149184
19249,ENST00000276062,531,0.10454545454545454
19250,ENST00000276062,538,0.007059489161192949
19251,ENST00000276062,552,0.022727272727272728
19252,ENST00000276062,567,0.01391649101676202
19253,ENST00000276062,573,0.03189522342064715
19254,ENST00000276062,588,0.004639474572554229
19255,ENST00000276062,594,0.1590909090909091
19256,ENST00000276062,615,0.008778573728225266
19257,ENST00000276062,690,0.16363636363636364
19258,ENST00000276062,850,0.1006060606060606
19259,ENST00000276062,910,0.004653282403477341
19260,ENST00000276079,1052,0.00909090909090909
19261,ENST00000276079,1061,0.022960926265349423
19262,ENST00000276079,1143,0.00909090909090909
19263,ENST00000276079,1170,0.0
19264,ENST00000276079,1321,0.00911967089336727
19265,ENST00000276079,1391,0.05454545454545454
19266,ENST00000276079,1449,0.07727272727272727
19267,ENST00000276079,1474,0.014049586776859503
19268,ENST00000276079,1486,0.013875324904811559
19269,ENST00000276079,1552,0.2818181818181818
19270,ENST00000276079,159,0.3090909090909091
19271,ENST00000276079,1601,0.0
19272,ENST00000276079,1647,0.00909090909090909
19273,ENST00000276079,1662,0.022727272727272728
19274,ENST00000276079,1673,0.2681818181818182
19275,ENST00000276079,1793,0.01818181818181818
19276,ENST00000276079,1862,0.4818181818181818
19277,ENST00000276079,1882,0.004545454545454545
19278,ENST00000276079,2083,0.13636363636363635
19279,ENST00000276079,2090,1.0958141323988813e-05
19280,ENST00000276079,220,0.022727272727272728
19281,ENST00000276079,2200,0.08192744755244755
19282,ENST00000276079,2221,0.0
19283,ENST00000276079,2226,0.01818181818181818
19284,ENST00000276079,2239,1.1018483328418038e-05
19285,ENST00000276079,227,0.03636363636363636
19286,ENST00000276079,2363,0.0
19287,ENST00000276079,242,0.013636363636363636
19288,ENST00000276079,2420,0.00909090909090909
19289,ENST00000276079,2449,0.09090909090909091
19290,ENST00000276079,2462,1.1018483328418038e-05
19291,ENST00000276079,2527,0.014051552958169672
19292,ENST00000276079,2554,0.009393770630156836
19293,ENST00000276079,2568,0.18181818181818182
19294,ENST00000276079,370,0.004623824451410658
19295,ENST00000276079,377,0.05513628143400406
19296,ENST00000276079,396,0.0
19297,ENST00000276079,409,0.004545454545454545
19298,ENST00000276079,480,0.0
19299,ENST00000276079,556,0.0
19300,ENST00000276079,562,0.11818181818181818
19301,ENST00000276079,593,0.0045648381469277
19302,ENST00000276079,665,0.00909090909090909
19303,ENST00000276079,690,0.13636363636363635
19304,ENST00000276079,821,0.022797744890768145
19305,ENST00000276079,850,0.0
19306,ENST00000276079,871,0.08181818181818182
19307,ENST00000276079,887,0.1409090909090909
19308,ENST00000276079,909,0.12272727272727273
19309,ENST00000276079,935,0.004545454545454545
19310,ENST00000276390,1298,0.0
19311,ENST00000276390,1421,0.1409090909090909
19312,ENST00000276585,277,0.0
19313,ENST00000276585,301,0.0
19314,ENST00000276585,316,0.18636363636363637
19315,ENST00000276585,400,0.004545454545454545
19316,ENST00000276585,41,0.09545454545454546
19317,ENST00000276585,434,0.018195826638849586
19318,ENST00000276585,466,0.1274229902329076
19319,ENST00000276585,552,0.05454545454545454
19320,ENST00000276585,571,0.00459692771473422
19321,ENST00000276585,591,0.33636363636363636
19322,ENST00000276585,609,0.004545454545454545
19323,ENST00000276585,651,0.11371340523882897
19324,ENST00000276585,711,0.01818181818181818
19325,ENST00000276689,104,0.013636363636363636
19326,ENST00000276689,114,0.12736549165120592
19327,ENST00000276689,187,0.0
19328,ENST00000276689,233,0.0063775368362524315
19329,ENST00000276689,334,0.06818181818181818
19330,ENST00000276689,400,0.01818181818181818
19331,ENST00000276689,452,0.009317659129243367
19332,ENST00000276689,464,0.013888888888888888
19333,ENST00000276689,534,0.013636363636363636
19334,ENST00000276689,597,0.02740261739721007
19335,ENST00000276689,602,0.004552545738193164
19336,ENST00000276689,634,0.04090909090909091
19337,ENST00000276689,673,0.1229751010965647
19338,ENST00000277010,1029,0.04090909090909091
19339,ENST00000277010,1048,0.03189655172413793
19340,ENST00000277010,1056,0.031818181818181815
19341,ENST00000277010,1104,0.0
19342,ENST00000277010,1156,0.013736263736263736
19343,ENST00000277010,140,0.0009797030290354689
19344,ENST00000277010,1407,0.045454545454545456
19345,ENST00000277010,1458,0.43636363636363634
19346,ENST00000277010,1483,0.06818181818181818
19347,ENST00000277010,231,0.1
19348,ENST00000277010,573,0.0
19349,ENST00000277010,657,0.12727272727272726
19350,ENST00000277010,738,0.18213716108452951
19351,ENST00000277010,745,0.022727272727272728
19352,ENST00000277010,766,0.02731520815632965
19353,ENST00000277010,778,0.14545454545454545
19354,ENST00000277010,830,0.03182527301092044
19355,ENST00000277010,836,0.55
19356,ENST00000277010,901,0.013636363636363636
19357,ENST00000277010,909,0.33636363636363636
19358,ENST00000277010,919,0.027475877598529267
19359,ENST00000277010,928,0.1318181818181818
19360,ENST00000277010,946,0.004545454545454545
19361,ENST00000277010,964,0.022924758451369723
19362,ENST00000277165,3031,0.013636363636363636
19363,ENST00000277165,3179,4.522840343735866e-05
19364,ENST00000277165,3222,0.0
19365,ENST00000277165,3244,0.05909090909090909
19366,ENST00000277165,3283,0.05909090909090909
19367,ENST00000277165,3444,0.6545454545454545
19368,ENST00000277165,3492,0.0
19369,ENST00000277165,3551,0.1409090909090909
19370,ENST00000277165,3667,0.19090909090909092
19371,ENST00000277165,3708,0.004545454545454545
19372,ENST00000277165,3728,0.0
19373,ENST00000277165,3757,0.0
19374,ENST00000277165,3789,0.1590909090909091
19375,ENST00000277165,3826,0.06818181818181818
19376,ENST00000277165,3836,3.297825665942546e-05
19377,ENST00000277165,3863,0.08181818181818182
19378,ENST00000277165,3875,0.004545454545454545
19379,ENST00000277165,4111,0.013636363636363636
19380,ENST00000277165,4228,0.004782259186237148
19381,ENST00000277165,4259,0.0
19382,ENST00000277165,4268,0.013636363636363636
19383,ENST00000277165,4296,0.21818181818181817
19384,ENST00000277165,4322,0.014326664326664325
19385,ENST00000277165,4348,0.08181818181818182
19386,ENST00000277165,4419,0.0
19387,ENST00000277165,4441,0.0
19388,ENST00000277165,4484,0.013636363636363636
19389,ENST00000277165,4501,0.06363636363636363
19390,ENST00000277165,4516,0.0
19391,ENST00000277165,4539,0.004548669152629549
19392,ENST00000277165,4692,0.0
19393,ENST00000277165,4717,0.00909090909090909
19394,ENST00000277165,4743,0.004545454545454545
19395,ENST00000277165,4764,0.08719008264462809
19396,ENST00000277165,4835,0.00909090909090909
19397,ENST00000277165,4991,0.08636363636363636
19398,ENST00000277165,5014,0.17272727272727273
19399,ENST00000277165,5034,0.01818181818181818
19400,ENST00000277458,1168,0.004768608980956505
19401,ENST00000277458,1199,0.3381818181818182
19402,ENST00000277458,1424,0.024383241470756697
19403,ENST00000277458,1628,0.13636363636363635
19404,ENST00000277458,1682,0.11818181818181818
19405,ENST00000277458,1755,0.6863636363636364
19406,ENST00000277458,1930,0.1590909090909091
19407,ENST00000277458,2035,0.2590909090909091
19408,ENST00000277458,2068,0.0
19409,ENST00000277458,2132,0.03636363636363636
19410,ENST00000277458,2254,0.03636363636363636
19411,ENST00000277458,978,0.06818181818181818
19412,ENST00000277540,1133,0.03648018648018648
19413,ENST00000277540,969,0.0
19414,ENST00000277865,1003,0.013636363636363636
19415,ENST00000277865,1127,0.00016218314871506884
19416,ENST00000277865,1137,0.00909090909090909
19417,ENST00000277865,1145,0.022727272727272728
19418,ENST00000277865,1226,0.05909090909090909
19419,ENST00000277865,1261,3.071253071253071e-05
19420,ENST00000277865,1337,0.00011024464692507031
19421,ENST00000277865,1358,0.01818181818181818
19422,ENST00000277865,1402,0.0
19423,ENST00000277865,1459,0.013995138350139354
19424,ENST00000277865,1484,0.00909090909090909
19425,ENST00000277865,1546,0.06363636363636363
19426,ENST00000277865,1580,0.027293577981651374
19427,ENST00000277865,1607,0.00013368983957219252
19428,ENST00000277865,1682,0.0
19429,ENST00000277865,1694,0.05
19430,ENST00000277865,1702,0.05147024341692146
19431,ENST00000277865,1762,0.004593352954437941
19432,ENST00000277865,1788,0.022727272727272728
19433,ENST00000277865,1815,0.01818181818181818
19434,ENST00000277865,1825,7.091192738618636e-06
19435,ENST00000277865,1847,0.0
19436,ENST00000277865,1872,0.34545454545454546
19437,ENST00000277865,201,0.2318181818181818
19438,ENST00000277865,2101,0.02727272727272727
19439,ENST00000277865,2151,0.16477272727272727
19440,ENST00000277865,2161,0.04090909090909091
19441,ENST00000277865,2167,0.0
19442,ENST00000277865,2273,0.004545454545454545
19443,ENST00000277865,2284,0.0
19444,ENST00000277865,2365,0.0
19445,ENST00000277865,2374,0.0
19446,ENST00000277865,2380,0.28677685950413223
19447,ENST00000277865,2386,0.0
19448,ENST00000277865,2421,0.0
19449,ENST00000277865,2443,0.004545454545454545
19450,ENST00000277865,2485,0.0
19451,ENST00000277865,2555,0.013636363636363636
19452,ENST00000277865,2622,0.13636363636363635
19453,ENST00000277865,2654,0.05454545454545454
19454,ENST00000277865,2663,0.05
19455,ENST00000277865,2695,0.004545454545454545
19456,ENST00000277865,2761,0.10462382445141066
19457,ENST00000277865,2813,0.0
19458,ENST00000277865,2827,0.004545454545454545
19459,ENST00000277865,2880,0.018265248849140908
19460,ENST00000277865,2945,0.05454545454545454
19461,ENST00000277865,2951,0.0
19462,ENST00000277865,2971,0.01818181818181818
19463,ENST00000277865,2982,0.00909090909090909
19464,ENST00000277865,2995,0.0
19465,ENST00000277865,344,0.10491075134910752
19466,ENST00000277865,359,0.05454545454545454
19467,ENST00000277865,367,0.041212121212121214
19468,ENST00000277865,395,0.022936955764541973
19469,ENST00000277865,601,7.743534148985597e-06
19470,ENST00000277865,671,0.30454545454545456
19471,ENST00000277865,770,0.004545454545454545
19472,ENST00000277865,870,0.03636363636363636
19473,ENST00000277865,982,1.0123506782749544e-05
19474,ENST00000278070,3348,0.004545454545454545
19475,ENST00000278070,3357,0.10454545454545454
19476,ENST00000278070,3550,0.21363636363636362
19477,ENST00000278070,3622,0.006903428956121753
19478,ENST00000278070,3640,0.004545454545454545
19479,ENST00000278070,3655,0.005272381837997935
19480,ENST00000278070,3701,0.03636363636363636
19481,ENST00000278070,3822,0.004545454545454545
19482,ENST00000278070,3854,0.0
19483,ENST00000278070,3922,0.20487012987012987
19484,ENST00000278070,3948,0.10036706447710504
19485,ENST00000278070,4021,0.32727272727272727
19486,ENST00000278070,4034,0.013636363636363636
19487,ENST00000278070,4110,0.4641150516150516
19488,ENST00000278070,4195,0.004545454545454545
19489,ENST00000278070,4201,0.06377168363485247
19490,ENST00000278070,4209,0.31363636363636366
19491,ENST00000278070,4220,0.10934228266244077
19492,ENST00000278070,4347,0.12735373537353736
19493,ENST00000278070,4576,0.004556881200558815
19494,ENST00000278070,4612,1.1837121212121212e-05
19495,ENST00000278070,4701,0.045454545454545456
19496,ENST00000278070,4718,0.004545454545454545
19497,ENST00000278070,4780,0.01818584784010316
19498,ENST00000278070,4930,0.19545454545454546
19499,ENST00000278070,4945,0.004545454545454545
19500,ENST00000278070,4951,0.013649962602842184
19501,ENST00000278070,4987,0.08218695742759914
19502,ENST00000278070,4993,0.05463889559138846
19503,ENST00000278070,5006,0.004545454545454545
19504,ENST00000278070,5020,0.014962646190119826
19505,ENST00000278070,5033,0.004545454545454545
19506,ENST00000278070,5132,0.05909090909090909
19507,ENST00000278412,1012,0.022727272727272728
19508,ENST00000278412,1068,0.0
19509,ENST00000278412,1111,0.03636363636363636
19510,ENST00000278412,1122,0.00909090909090909
19511,ENST00000278412,1129,0.01827185416709546
19512,ENST00000278412,1180,0.0
19513,ENST00000278412,1234,0.0
19514,ENST00000278412,1316,0.03669821217315173
19515,ENST00000278412,1435,0.06363636363636363
19516,ENST00000278412,1449,0.0
19517,ENST00000278412,1505,0.0
19518,ENST00000278412,1546,0.004545454545454545
19519,ENST00000278412,1570,0.00508696090877786
19520,ENST00000278412,1594,0.0
19521,ENST00000278412,1606,0.09090909090909091
19522,ENST00000278412,1672,0.0002590609146882335
19523,ENST00000278412,1684,0.04090909090909091
19524,ENST00000278412,1698,0.0
19525,ENST00000278412,1753,0.000456267217630854
19526,ENST00000278412,1792,0.00024940775403808457
19527,ENST00000278412,1798,0.05466942148760331
19528,ENST00000278412,1820,0.0
19529,ENST00000278412,1849,0.1
19530,ENST00000278412,1894,0.0
19531,ENST00000278412,1969,0.036428110896196
19532,ENST00000278412,2083,0.054615384615384614
19533,ENST00000278412,2140,0.09545454545454546
19534,ENST00000278412,2293,0.014685435284352174
19535,ENST00000278412,2326,0.14134897360703813
19536,ENST00000278412,2342,0.045454545454545456
19537,ENST00000278412,2371,0.20909090909090908
19538,ENST00000278412,2511,0.004879115362694499
19539,ENST00000278412,2563,0.04090909090909091
19540,ENST00000278412,276,0.00909090909090909
19541,ENST00000278412,2802,0.225
19542,ENST00000278412,2806,0.03202797202797203
19543,ENST00000278412,375,0.004558028416949579
19544,ENST00000278412,388,0.01818181818181818
19545,ENST00000278412,411,0.0
19546,ENST00000278412,449,0.11060606060606061
19547,ENST00000278412,455,0.02727272727272727
19548,ENST00000278412,518,0.05909090909090909
19549,ENST00000278412,537,0.00909090909090909
19550,ENST00000278412,568,0.004589160839160839
19551,ENST00000278412,589,0.1590909090909091
19552,ENST00000278412,597,0.02275103980986334
19553,ENST00000278412,631,0.04097311139564661
19554,ENST00000278412,640,0.009874107478391582
19555,ENST00000278412,705,0.050065712565712565
19556,ENST00000278412,793,0.04090909090909091
19557,ENST00000278412,891,0.02738673273971955
19558,ENST00000278412,910,0.009461520696860449
19559,ENST00000278412,951,0.013678844519966014
19560,ENST00000278412,958,0.1590909090909091
19561,ENST00000278422,1007,0.02735768903993203
19562,ENST00000278422,1178,0.00909090909090909
19563,ENST00000278422,1198,0.03188265635074146
19564,ENST00000278422,1222,0.0
19565,ENST00000278422,1253,0.016200447387502107
19566,ENST00000278422,1272,0.0
19567,ENST00000278422,1283,0.0
19568,ENST00000278422,1334,0.4
19569,ENST00000278422,134,0.013636363636363636
19570,ENST00000278422,1395,0.17272727272727273
19571,ENST00000278422,1420,0.0
19572,ENST00000278422,1427,0.0
19573,ENST00000278422,1451,0.031928597718071404
19574,ENST00000278422,1461,0.036832684883320733
19575,ENST00000278422,1510,0.02727272727272727
19576,ENST00000278422,1530,0.1229090909090909
19577,ENST00000278422,1552,0.4
19578,ENST00000278422,1562,0.0
19579,ENST00000278422,1570,0.06818181818181818
19580,ENST00000278422,181,0.0
19581,ENST00000278422,190,0.00909090909090909
19582,ENST00000278422,196,0.0
19583,ENST00000278422,250,0.004606083049105998
19584,ENST00000278422,395,0.0
19585,ENST00000278422,444,0.00909090909090909
19586,ENST00000278422,458,0.013636363636363636
19587,ENST00000278422,469,0.00013677155089057458
19588,ENST00000278422,517,0.045454545454545456
19589,ENST00000278422,547,0.02159090909090909
19590,ENST00000278422,718,0.009123552873552874
19591,ENST00000278422,744,0.08181818181818182
19592,ENST00000278422,778,0.00909090909090909
19593,ENST00000278422,809,0.013636363636363636
19594,ENST00000278422,826,0.03636363636363636
19595,ENST00000278422,886,0.0
19596,ENST00000278422,956,0.0
19597,ENST00000278483,116,0.01818181818181818
19598,ENST00000278483,173,0.027296037296037298
19599,ENST00000278483,262,0.0
19600,ENST00000278483,302,0.05909090909090909
19601,ENST00000278483,352,0.022819436980794826
19602,ENST00000278483,538,0.2636363636363636
19603,ENST00000278483,581,0.004586404586404586
19604,ENST00000278483,598,0.004545454545454545
19605,ENST00000278483,632,0.009129106187929717
19606,ENST00000278483,665,0.05
19607,ENST00000278483,715,0.013636363636363636
19608,ENST00000278483,773,0.0
19609,ENST00000278483,797,0.009808078730538622
19610,ENST00000278572,153,0.0454782196969697
19611,ENST00000278572,180,0.00912975912975913
19612,ENST00000278572,221,0.05454545454545454
19613,ENST00000278572,225,0.1409090909090909
19614,ENST00000278572,389,0.01818181818181818
19615,ENST00000278572,488,0.004545454545454545
19616,ENST00000278572,497,0.02727272727272727
19617,ENST00000278572,550,0.0
19618,ENST00000278572,559,0.05
19619,ENST00000278572,571,0.02745627707727832
19620,ENST00000278572,599,0.08181818181818182
19621,ENST00000278572,643,0.06363636363636363
19622,ENST00000278572,682,0.018352356275352397
19623,ENST00000278572,701,0.009179641952524936
19624,ENST00000278572,740,0.04556818181818182
19625,ENST00000278572,77,0.11363636363636363
19626,ENST00000278572,797,0.022727272727272728
19627,ENST00000278572,880,0.01822429906542056
19628,ENST00000278671,1018,0.05464015151515152
19629,ENST00000278671,1053,0.00022215170443243333
19630,ENST00000278671,1105,0.013802826906387138
19631,ENST00000278671,194,0.10469093747782272
19632,ENST00000278671,200,0.04090909090909091
19633,ENST00000278671,206,0.022770979020979024
19634,ENST00000278671,233,0.06818181818181818
19635,ENST00000278671,343,4.9230762990634494e-05
19636,ENST00000278671,377,0.02727272727272727
19637,ENST00000278671,410,0.01378777904123526
19638,ENST00000278671,460,0.01818181818181818
19639,ENST00000278671,665,0.05909090909090909
19640,ENST00000278671,745,0.0
19641,ENST00000278671,823,0.04779241225030844
19642,ENST00000278671,833,0.2772727272727273
19643,ENST00000278671,879,0.2681818181818182
19644,ENST00000278671,953,0.013723184163588541
19645,ENST00000278903,1128,0.0
19646,ENST00000278903,1271,4.248088360237893e-05
19647,ENST00000278903,1336,0.02738894746017383
19648,ENST00000278903,1349,0.013636363636363636
19649,ENST00000278903,1426,0.013636363636363636
19650,ENST00000278903,1542,0.041304765780684274
19651,ENST00000278903,1633,0.00474648519174729
19652,ENST00000278903,1654,0.0
19653,ENST00000278903,1676,0.01847628684101287
19654,ENST00000278903,1729,0.5454545454545454
19655,ENST00000278903,1739,0.15309053427092129
19656,ENST00000278903,1874,0.01818181818181818
19657,ENST00000278903,1961,0.01818181818181818
19658,ENST00000278903,2057,0.004545454545454545
19659,ENST00000278903,2178,0.1
19660,ENST00000278903,2203,0.022727272727272728
19661,ENST00000278903,2209,0.23636363636363636
19662,ENST00000278903,2315,0.1204906204906205
19663,ENST00000278903,2337,0.00909090909090909
19664,ENST00000278903,2372,0.15
19665,ENST00000278903,2430,0.0
19666,ENST00000278903,383,0.08636363636363636
19667,ENST00000278903,435,2.7056277056277056e-05
19668,ENST00000278903,446,0.0
19669,ENST00000278903,459,0.06363636363636363
19670,ENST00000278903,480,0.004545454545454545
19671,ENST00000278903,728,0.013636363636363636
19672,ENST00000278903,747,0.0002622545046244917
19673,ENST00000278903,879,0.004552545738193164
19674,ENST00000278903,945,0.004678268783120083
19675,ENST00000278980,1000,0.0
19676,ENST00000278980,1035,0.031892859219591396
19677,ENST00000278980,1113,0.004545454545454545
19678,ENST00000278980,1137,0.0
19679,ENST00000278980,1185,0.08181818181818182
19680,ENST00000278980,1266,0.022727272727272728
19681,ENST00000278980,1360,0.0
19682,ENST00000278980,1406,0.01818181818181818
19683,ENST00000278980,1445,0.19548322340120447
19684,ENST00000278980,1465,0.004545454545454545
19685,ENST00000278980,1534,0.10909090909090909
19686,ENST00000278980,1559,0.0
19687,ENST00000278980,1631,0.0045824636531508825
19688,ENST00000278980,1686,0.032074064828075524
19689,ENST00000278980,1752,0.2
19690,ENST00000278980,1763,0.00909090909090909
19691,ENST00000278980,582,0.0099267857755221
19692,ENST00000278980,631,0.08216233766233766
19693,ENST00000278980,673,0.09096436894173668
19694,ENST00000278980,705,0.018232004588471466
19695,ENST00000278980,729,0.04090909090909091
19696,ENST00000278980,897,0.22272727272727272
19697,ENST00000278980,987,0.2681818181818182
19698,ENST00000279036,1737,0.01866028708133971
19699,ENST00000279036,1925,0.013685770750988141
19700,ENST00000279036,1940,0.06363636363636363
19701,ENST00000279036,2014,0.03636363636363636
19702,ENST00000279036,2101,0.23636363636363636
19703,ENST00000279146,1001,0.11363636363636363
19704,ENST00000279146,1076,0.10001037775010377
19705,ENST00000279146,1110,0.0455100851688623
19706,ENST00000279146,138,0.004545454545454545
19707,ENST00000279146,197,0.08326346168451433
19708,ENST00000279146,211,0.02316017316017316
19709,ENST00000279146,340,0.00909090909090909
19710,ENST00000279146,389,0.038090204369274135
19711,ENST00000279146,455,0.00919080919080919
19712,ENST00000279146,504,0.050965064904297315
19713,ENST00000279146,527,0.009576167076167076
19714,ENST00000279146,548,0.019402950862255706
19715,ENST00000279146,614,0.02727272727272727
19716,ENST00000279146,628,3.097260603034275e-05
19717,ENST00000279146,749,0.050505050505050504
19718,ENST00000279146,765,0.04102766798418973
19719,ENST00000279146,797,0.00909973521624007
19720,ENST00000279146,872,0.05
19721,ENST00000279146,977,0.05559084635171591
19722,ENST00000279242,1004,0.06363636363636363
19723,ENST00000279242,1011,0.07727272727272727
19724,ENST00000279242,1296,0.0228465389686044
19725,ENST00000279242,1305,0.09545454545454546
19726,ENST00000279242,1435,0.00909800028364771
19727,ENST00000279242,1440,0.06818181818181818
19728,ENST00000279242,1453,0.013770053475935828
19729,ENST00000279242,1474,0.045454545454545456
19730,ENST00000279242,1493,0.12727272727272726
19731,ENST00000279242,1514,1.3631415106179135e-05
19732,ENST00000279242,1560,0.013636363636363636
19733,ENST00000279242,1649,0.03636363636363636
19734,ENST00000279242,1667,0.13636363636363635
19735,ENST00000279242,1677,0.0
19736,ENST00000279242,1694,0.027313071543840776
19737,ENST00000279242,1733,0.3
19738,ENST00000279242,1828,0.0
19739,ENST00000279242,1910,0.01376037383935191
19740,ENST00000279242,1916,0.0
19741,ENST00000279242,676,0.004545454545454545
19742,ENST00000279242,719,0.0
19743,ENST00000279281,1182,0.063825277916187
