transcript,position,score
AT2G26600.2,1017,0.0227272727272727
AT2G26600.2,1122,0.022807486631016
AT2G26600.2,1180,0.0272727272727272
AT2G26600.2,1206,0.0818181818181818
AT2G26600.2,1226,0.0
AT2G26600.2,1532,0.1363636363636363
AT2G26670.1,1010,0.0094296559677109
AT2G26670.1,1063,0.0272922356613343
AT2G26670.1,1272,0.0818181818181818
AT2G26670.1,356,0.15
AT2G26670.1,519,0.0363636363636363
AT2G26670.1,674,0.0
AT2G26670.1,783,0.0363636363636363
AT2G26670.2,220,0.0909090909090909
AT2G26670.2,383,0.0363636363636363
AT2G26670.2,503,0.0045454545454545
AT2G26670.2,730,0.0046222203234144
AT2G26670.2,783,0.0136363636363636
AT2G26680.1,1058,0.0
AT2G26680.1,1185,0.0424242424242424
AT2G26680.1,1215,0.0181818181818181
AT2G26680.1,1302,0.0181818181818181
AT2G26680.1,215,0.0227272727272727
AT2G26680.1,280,0.0
AT2G26680.1,587,0.0136363636363636
AT2G26680.1,868,0.0
AT2G26690.1,1014,0.0
AT2G26690.1,1037,0.0095343680709534
AT2G26690.1,1164,0.0
AT2G26690.1,1229,0.0227272727272727
AT2G26690.1,1406,0.0045454545454545
AT2G26690.1,1526,0.1136363636363636
AT2G26690.1,1540,0.1227272727272727
AT2G26690.1,236,0.0
AT2G26690.1,251,0.0001136363636363
AT2G26690.1,368,0.0
AT2G26690.1,41,0.0045454545454545
AT2G26690.1,539,0.0954545454545454
AT2G26690.1,579,0.009119248605752
AT2G26690.1,662,2.3767082590612e-05
AT2G26690.1,677,0.0045454545454545
AT2G26690.1,868,0.0863636363636363
AT2G26690.1,925,0.0228282496458083
AT2G26690.1,951,0.1363636363636363
AT2G26690.1,985,0.0047808037455299
AT2G26690.2,1049,0.0681818181818181
AT2G26690.2,1106,0.022890092564794
AT2G26690.2,1132,0.1545454545454545
AT2G26690.2,1166,0.0047808037455299
AT2G26690.2,1195,0.0045454545454545
AT2G26690.2,1218,0.0095343680709534
AT2G26690.2,1345,0.0
AT2G26690.2,1410,0.0181818181818181
AT2G26690.2,1587,0.0
AT2G26690.2,1707,0.059090909090909
AT2G26690.2,1721,0.1227272727272727
AT2G26690.2,417,0.0
AT2G26690.2,432,0.0001136363636363
AT2G26690.2,549,0.0
AT2G26690.2,720,0.0363636363636363
AT2G26690.2,760,0.0045770086674724
AT2G26690.2,843,0.0045692216280451
AT2G26690.2,858,0.0
AT2G26690.3,1027,0.0
AT2G26690.3,1092,0.0181818181818181
AT2G26690.3,114,0.0001136363636363
AT2G26690.3,1269,0.0
AT2G26690.3,1389,0.059090909090909
AT2G26690.3,1403,0.1227272727272727
AT2G26690.3,231,0.0
AT2G26690.3,402,0.0363636363636363
AT2G26690.3,442,0.0045770086674724
AT2G26690.3,525,0.0045692216280451
AT2G26690.3,540,0.0
AT2G26690.3,731,0.0681818181818181
AT2G26690.3,788,0.022890092564794
AT2G26690.3,814,0.1545454545454545
AT2G26690.3,848,0.0047808037455299
AT2G26690.3,877,0.0045454545454545
AT2G26690.3,900,0.0095343680709534
AT2G26690.3,99,0.0
AT2G26730.1,1210,0.0
AT2G26730.1,1307,0.0045454545454545
AT2G26730.1,1652,0.1045454545454545
AT2G26730.1,1691,0.0363636363636363
AT2G26730.1,1746,0.0
AT2G26730.1,1779,0.009090909090909
AT2G26730.1,1785,0.0318181818181818
AT2G26730.1,1807,0.1319264069264069
AT2G26730.1,1880,0.0454545454545454
AT2G26730.1,1892,0.0045454545454545
AT2G26730.1,1936,0.1136363636363636
AT2G26730.1,1943,0.0
AT2G26730.1,2030,0.0412878787878787
AT2G26730.1,2212,0.0
AT2G26730.1,2449,0.2727272727272727
AT2G26740.1,1205,0.1136710139813556
AT2G26740.1,240,0.1091991341991342
AT2G26740.1,347,0.0229437229437229
AT2G26740.1,408,0.0181818181818181
AT2G26740.1,622,0.0182538919790566
AT2G26740.1,658,0.2727272727272727
AT2G26740.1,686,0.1181818181818181
AT2G26740.1,715,0.009090909090909
AT2G26770.1,1028,0.0227272727272727
AT2G26770.1,1490,0.0136363636363636
AT2G26770.1,1506,0.0045454545454545
AT2G26770.2,1000,0.0227272727272727
AT2G26770.2,1462,0.0136363636363636
AT2G26770.2,1478,0.0045454545454545
AT2G26770.3,1062,0.0227272727272727
AT2G26770.3,1524,0.0136363636363636
AT2G26770.3,1540,0.0045454545454545
AT2G26780.1,5451,0.3363636363636363
AT2G26780.2,5657,0.3363636363636363
AT2G26800.1,1080,0.066729460752301
AT2G26800.1,118,0.1363636363636363
AT2G26800.1,1229,0.1
AT2G26800.1,1277,0.0045454545454545
AT2G26800.1,1559,0.0472294372294372
AT2G26800.1,720,0.1456400742115027
AT2G26800.1,865,0.0251308819808033
AT2G26800.2,118,0.1636363636363636
AT2G26800.2,1191,0.0758203698432101
AT2G26800.2,1340,0.0954545454545454
AT2G26800.2,1388,0.0045454545454545
AT2G26800.2,1670,0.0472294372294372
AT2G26800.2,831,0.1365491651205936
AT2G26800.2,976,0.0100241779247605
AT2G26800.4,1208,0.0364008941877794
AT2G26800.4,1357,0.109090909090909
AT2G26800.4,1405,0.0045454545454545
AT2G26800.4,1687,0.0245021645021645
AT2G26800.4,848,0.12291280148423
AT2G26800.4,993,0.0107883323528668
AT2G26800.5,1001,0.019827851677773
AT2G26800.5,1216,0.0758203698432101
AT2G26800.5,1365,0.0954545454545454
AT2G26800.5,1413,0.0045454545454545
AT2G26800.5,1695,0.0655122655122655
AT2G26800.5,53,0.1636363636363636
AT2G26800.5,856,0.1365491651205936
AT2G26900.1,1027,0.1
AT2G26900.1,1202,0.0
AT2G26900.1,1568,0.0454545454545454
AT2G26900.1,1617,0.4954545454545455
AT2G26900.1,188,0.009090909090909
AT2G26900.1,270,0.0045454545454545
AT2G26900.1,359,0.1218181818181818
AT2G26900.1,365,0.0727272727272727
AT2G26900.1,516,0.009168388429752
AT2G26900.1,608,0.0871533852934629
AT2G26910.1,1171,0.2272727272727272
AT2G26910.1,1253,0.3363636363636363
AT2G26910.1,1448,0.0567324062862932
AT2G26910.1,1466,0.0139553429027113
AT2G26910.1,1676,0.109090909090909
AT2G26910.1,1860,0.0272727272727272
AT2G26910.1,1875,0.1
AT2G26910.1,1991,0.1
AT2G26910.1,2017,0.0003787878787878
AT2G26910.1,2660,0.0272727272727272
AT2G26910.1,2792,0.0727272727272727
AT2G26910.1,2801,0.027293771043771
AT2G26910.1,2858,0.0005347593582887
AT2G26910.1,3159,0.0049415704240995
AT2G26910.1,3215,0.0364718614718614
AT2G26910.1,3231,0.0
AT2G26910.1,3256,0.009090909090909
AT2G26910.1,3327,0.0773099850968703
AT2G26910.1,3357,0.0457832448865875
AT2G26910.1,3616,0.0504132231404958
AT2G26910.1,3772,0.0
AT2G26910.1,3831,0.1318181818181818
AT2G26910.1,4207,0.0
AT2G26910.1,4338,0.0818513603185136
AT2G26910.1,4454,0.0
AT2G26910.1,4666,0.3545454545454545
AT2G26910.1,469,0.0
AT2G26910.1,485,0.0409628832705755
AT2G26910.1,536,0.0818181818181818
AT2G26910.1,682,0.0
AT2G26910.1,733,0.0227272727272727
AT2G26910.1,786,0.0954545454545454
AT2G26910.1,819,0.009090909090909
AT2G26910.1,855,0.1227272727272727
AT2G26930.1,1118,0.009090909090909
AT2G26930.1,1223,0.0
AT2G26930.1,508,0.0
AT2G26975.1,253,0.0409090909090909
AT2G26975.1,346,0.0136363636363636
AT2G26975.1,397,0.00909973521624
AT2G26975.1,547,0.0318181818181818
AT2G26975.1,684,0.0
AT2G26975.1,693,0.1318181818181818
AT2G26980.1,1038,0.0233094262295082
AT2G26980.1,1116,0.0366106726674442
AT2G26980.1,1663,0.3954545454545454
AT2G26980.1,223,0.0136363636363636
AT2G26980.1,288,0.109090909090909
AT2G26980.1,494,0.0863869463869463
AT2G26980.1,566,0.0
AT2G26980.1,646,0.0409509941117275
AT2G26980.1,849,0.0181818181818181
AT2G26980.1,883,0.1
AT2G26980.1,892,0.0
AT2G26980.1,971,0.0
AT2G26980.3,1076,0.0
AT2G26980.3,1143,0.0187639716840536
AT2G26980.3,1221,0.0366106726674442
AT2G26980.3,1684,0.3954545454545454
AT2G26980.3,328,0.0136363636363636
AT2G26980.3,393,0.109090909090909
AT2G26980.3,599,0.0863869463869463
AT2G26980.3,671,0.0
AT2G26980.3,751,0.0409509941117275
AT2G26980.3,954,0.0181818181818181
AT2G26980.3,988,0.1
AT2G26980.3,997,0.0
AT2G26980.4,1027,0.0227272727272727
AT2G26980.4,1061,0.0909090909090909
AT2G26980.4,1070,0.0
AT2G26980.4,1149,0.0
AT2G26980.4,1216,0.0187639716840536
AT2G26980.4,1294,0.0366106726674442
AT2G26980.4,1757,0.3954545454545454
AT2G26980.4,401,0.0136363636363636
AT2G26980.4,466,0.109090909090909
AT2G26980.4,672,0.0863869463869463
AT2G26980.4,744,0.0
AT2G26980.4,824,0.0409509941117275
AT2G26980.5,1038,0.0187639716840536
AT2G26980.5,1116,0.0365571967316153
AT2G26980.5,1755,0.3863636363636363
AT2G26980.5,223,0.0136363636363636
AT2G26980.5,288,0.109090909090909
AT2G26980.5,494,0.0863869463869463
AT2G26980.5,566,0.0
AT2G26980.5,646,0.0409509941117275
AT2G26980.5,849,0.0181818181818181
AT2G26980.5,883,0.1
AT2G26980.5,892,0.0
AT2G26980.5,971,0.0
AT2G26990.1,1189,0.0
AT2G26990.1,1257,0.0092476489028213
AT2G26990.1,1408,0.0548825339158133
AT2G26990.1,1474,0.1954545454545454
AT2G26990.1,266,0.0045454545454545
AT2G26990.1,298,0.0454545454545454
AT2G26990.1,562,0.0137433155080213
AT2G26990.1,591,0.0318181818181818
AT2G26990.1,642,0.0
AT2G26990.1,673,0.0364013667543535
AT2G26990.1,820,0.15
AT2G27020.1,1002,0.5681818181818182
AT2G27020.1,321,0.0409090909090909
AT2G27020.1,621,0.1454545454545454
AT2G27020.1,886,0.0136363636363636
AT2G27020.2,1040,0.009090909090909
AT2G27020.2,1156,0.5863636363636363
AT2G27020.2,475,0.0409090909090909
AT2G27020.2,775,0.1545454545454545
AT2G27030.1,204,0.004617528342693
AT2G27030.1,288,0.1137527270174616
AT2G27030.1,313,0.0410271546635183
AT2G27030.1,607,0.0909090909090909
AT2G27030.1,639,0.2639669421487603
AT2G27030.3,204,0.0049659459118488
AT2G27030.3,288,0.1234929867577214
AT2G27030.3,313,0.0863636363636363
AT2G27050.1,1266,0.0
AT2G27050.1,1521,0.1590909090909091
AT2G27050.1,1551,0.0045718816067653
AT2G27050.1,1578,0.0545454545454545
AT2G27050.1,1647,0.0454545454545454
AT2G27050.1,1662,0.0094624195559147
AT2G27050.1,1692,0.0045454545454545
AT2G27050.1,1741,0.0409090909090909
AT2G27050.1,1887,0.0045454545454545
AT2G27050.1,2177,0.0363636363636363
AT2G27050.1,288,0.0
AT2G27050.1,381,0.059090909090909
AT2G27050.1,417,0.0
AT2G27050.1,475,0.0228184956577793
AT2G27050.1,622,0.0
AT2G27050.1,767,0.0181818181818181
AT2G27050.1,936,0.0181818181818181
AT2G27060.1,3461,0.0
AT2G27060.2,3266,0.0
AT2G27060.3,3104,0.0
AT2G27100.1,2300,0.0
AT2G27170.3,4264,0.2
AT2G27170.4,4198,0.2
AT2G27190.1,1104,0.0409256198347107
AT2G27190.1,1182,0.0227272727272727
AT2G27190.1,1202,0.0136363636363636
AT2G27190.1,1369,0.0
AT2G27190.1,1465,0.0045454545454545
AT2G27190.1,1470,0.1545454545454545
AT2G27190.1,1649,0.5045454545454545
AT2G27190.1,693,0.1227272727272727
AT2G27190.1,796,0.0
AT2G27190.1,870,0.0318181818181818
AT2G27190.1,920,0.059090909090909
AT2G27210.1,2078,0.0
AT2G27210.1,3379,0.0183501683501683
AT2G27210.1,3626,0.3636363636363636
AT2G27210.1,3646,0.009090909090909
AT2G27210.2,2205,0.0
AT2G27210.2,3506,0.0183501683501683
AT2G27210.2,3753,0.3636363636363636
AT2G27210.2,3773,0.009090909090909
AT2G27230.1,1039,0.0363636363636363
AT2G27230.1,1208,0.0272727272727272
AT2G27230.1,1424,0.1181818181818181
AT2G27230.1,1462,0.0409191919191919
AT2G27230.1,1528,0.05
AT2G27230.1,1629,0.0045454545454545
AT2G27230.1,1689,0.0230029987593005
AT2G27230.1,1744,0.0363636363636363
AT2G27230.1,1797,0.0136363636363636
AT2G27230.1,2176,0.0045454545454545
AT2G27230.1,2294,0.009090909090909
AT2G27230.1,2380,0.0001727448712629
AT2G27230.1,857,0.1136363636363636
AT2G27230.2,1076,0.0363636363636363
AT2G27230.2,1245,0.0272727272727272
AT2G27230.2,1461,0.1181818181818181
AT2G27230.2,1499,0.0409191919191919
AT2G27230.2,1565,0.05
AT2G27230.2,1666,0.0045454545454545
AT2G27230.2,1726,0.0230029987593005
AT2G27230.2,1781,0.0363636363636363
AT2G27230.2,1834,0.0136363636363636
AT2G27230.2,2213,0.0045454545454545
AT2G27230.2,2331,0.009090909090909
AT2G27230.2,2417,0.0001727448712629
AT2G27230.2,894,0.1136363636363636
AT2G27260.1,893,0.0863636363636363
AT2G27290.1,151,0.0
AT2G27290.1,200,0.0681818181818181
AT2G27290.1,293,0.0045454545454545
AT2G27290.1,610,0.0136363636363636
AT2G27385.1,367,0.4409090909090909
AT2G27385.1,390,0.0
AT2G27385.2,362,0.4272727272727272
AT2G27385.2,385,0.0
AT2G27385.3,362,0.4545454545454545
AT2G27385.3,385,0.0
AT2G27402.1,1059,0.0
AT2G27402.1,1211,0.0272727272727272
AT2G27402.1,493,0.0
AT2G27402.1,518,0.009090909090909
AT2G27402.1,535,0.0
AT2G27402.1,858,0.0181818181818181
AT2G27402.1,942,0.0136363636363636
AT2G27402.2,165,0.0
AT2G27402.2,190,0.009090909090909
AT2G27402.2,207,0.0
AT2G27402.2,530,0.0181818181818181
AT2G27402.2,614,0.0136363636363636
AT2G27402.2,731,0.0
AT2G27402.2,883,0.0272727272727272
AT2G27450.1,1072,0.0
AT2G27450.1,1093,0.0
AT2G27450.1,110,0.0045454545454545
AT2G27450.1,459,0.114314961354435
AT2G27450.1,496,0.0274891774891774
AT2G27450.1,684,0.0045454545454545
AT2G27450.1,794,0.009090909090909
AT2G27450.1,805,0.0273654916512059
AT2G27450.1,960,0.013716796328438
AT2G27450.2,1061,0.0
AT2G27450.2,1082,0.0
AT2G27450.2,18,0.0045454545454545
AT2G27450.2,448,0.114314961354435
AT2G27450.2,485,0.032034632034632
AT2G27450.2,673,0.0045454545454545
AT2G27450.2,783,0.009090909090909
AT2G27450.2,794,0.0274046766041839
AT2G27450.2,949,0.013716796328438
AT2G27450.3,1011,0.009090909090909
AT2G27450.3,1022,0.0274046766041839
AT2G27450.3,110,0.0045454545454545
AT2G27450.3,1177,0.013716796328438
AT2G27450.3,1289,0.0
AT2G27450.3,1310,0.0
AT2G27450.3,676,0.1188604158998895
AT2G27450.3,713,0.0683982683982684
AT2G27450.3,901,0.0045454545454545
AT2G27510.1,275,0.0
AT2G27510.1,396,0.0091346153846153
AT2G27510.1,598,0.0136363636363636
AT2G27510.1,649,0.1045454545454545
AT2G27510.1,790,0.3045454545454545
AT2G27530.1,966,0.2727272727272727
AT2G27530.2,870,0.2727272727272727
AT2G27580.1,222,0.0638548615322417
AT2G27580.1,238,0.0681818181818181
AT2G27580.1,322,0.0045454545454545
AT2G27580.1,620,0.0136745607333842
AT2G27580.2,151,0.0136363636363636
AT2G27580.2,449,0.0136745607333842
AT2G27580.2,67,0.05
AT2G27600.1,1201,0.0318418068418068
AT2G27600.1,1292,0.0228620022970187
AT2G27600.1,1320,0.0045879354290569
AT2G27600.1,1376,0.0502694310174853
AT2G27600.1,1470,0.0227272727272727
AT2G27600.1,1536,0.0954545454545454
AT2G27600.1,1812,0.1863636363636363
AT2G27600.1,388,0.0045454545454545
AT2G27600.1,609,0.0272727272727272
AT2G27600.1,685,0.0045454545454545
AT2G27600.1,707,0.009090909090909
AT2G27600.1,855,0.0401676104444992
AT2G27600.1,898,0.0363636363636363
AT2G27600.1,928,0.009090909090909
AT2G27600.1,973,0.0
AT2G27680.1,1028,0.0048122978278188
AT2G27680.1,1042,0.0
AT2G27680.1,1248,0.0363636363636363
AT2G27680.1,265,0.0318181818181818
AT2G27680.1,542,0.0047354024845095
AT2G27710.1,164,0.0
AT2G27710.1,666,0.6272727272727273
AT2G27710.1,694,0.004723994130701
AT2G27710.2,164,0.0
AT2G27710.2,663,0.6272727272727273
AT2G27710.2,691,0.004723994130701
AT2G27710.3,594,0.6272727272727273
AT2G27710.3,622,0.004723994130701
AT2G27710.3,7,0.0
AT2G27710.4,164,0.0
AT2G27710.4,615,0.6181818181818182
AT2G27710.4,643,0.0092694486761556
AT2G27720.1,327,0.0
AT2G27720.1,812,0.5636363636363636
AT2G27720.1,884,0.3227272727272727
AT2G27720.2,480,0.5409090909090909
AT2G27720.2,552,0.3318181818181818
AT2G27720.3,471,0.5454545454545454
AT2G27720.3,543,0.3636363636363636
AT2G27720.4,153,0.0
AT2G27720.4,788,0.5545454545454546
AT2G27720.4,860,0.3272727272727272
AT2G27730.1,212,0.0363636363636363
AT2G27730.1,491,0.0
AT2G27730.1,503,0.0
AT2G27730.1,673,0.5181818181818182
AT2G27730.1,741,0.1272727272727272
AT2G27730.1,792,0.2
AT2G27730.2,1253,0.0045454545454545
AT2G27730.2,1265,0.0
AT2G27730.2,1435,0.4909090909090909
AT2G27730.2,1503,0.1318181818181818
AT2G27730.2,1554,0.2
AT2G27730.2,1563,0.4181818181818181
AT2G27730.2,212,0.0318181818181818
AT2G27730.3,201,0.0318181818181818
AT2G27730.3,671,0.0
AT2G27730.3,683,0.0
AT2G27730.3,853,0.5590909090909091
AT2G27730.3,921,0.1272727272727272
AT2G27730.3,972,0.2
AT2G27730.4,201,0.0318181818181818
AT2G27730.4,626,0.0
AT2G27730.4,638,0.0
AT2G27730.4,808,0.5636363636363636
AT2G27730.4,876,0.1272727272727272
AT2G27730.4,927,0.2
AT2G27810.1,2088,0.059090909090909
AT2G27810.1,2172,0.1681818181818181
AT2G27810.1,2238,0.1909090909090909
AT2G27810.1,2505,0.0
AT2G27810.2,2094,0.1863636363636363
AT2G27810.2,2361,0.0
AT2G27810.3,2090,0.059090909090909
AT2G27810.3,2174,0.1681818181818181
AT2G27810.3,2240,0.1909090909090909
AT2G27810.3,2507,0.0
AT2G27810.4,2086,0.059090909090909
AT2G27810.4,2242,0.1409090909090909
AT2G27810.4,2308,0.1863636363636363
AT2G27810.4,2575,0.0
AT2G27820.1,1136,0.0500066648893628
AT2G27820.1,1152,0.0454545454545454
AT2G27820.1,1254,0.009090909090909
AT2G27820.1,1458,0.009090909090909
AT2G27820.1,1511,0.0047231330403129
AT2G27820.1,1578,0.0181818181818181
AT2G27820.1,243,0.0681818181818181
AT2G27820.1,296,0.0052139037433155
AT2G27820.1,397,0.0409090909090909
AT2G27820.1,595,0.0
AT2G27820.1,911,0.0818414918414918
AT2G27820.1,941,0.0181818181818181
AT2G27830.1,1053,0.2863636363636364
AT2G27830.1,1157,0.0045454545454545
AT2G27830.1,444,0.0909090909090909
AT2G27830.1,514,0.009090909090909
AT2G27830.1,549,0.0045454545454545
AT2G27830.1,644,0.0
AT2G27830.1,728,0.0136363636363636
AT2G27830.1,872,0.0137367492380038
AT2G27830.1,958,0.0727272727272727
AT2G27830.1,984,0.009090909090909
AT2G27840.1,441,0.0181818181818181
AT2G27840.1,734,0.0274087345161725
AT2G27840.1,869,0.4772727272727273
AT2G27840.2,351,0.0227272727272727
AT2G27840.2,551,0.0324905058840076
AT2G27840.2,662,0.05
AT2G27840.2,686,0.5045454545454545
AT2G27840.3,629,0.0227272727272727
AT2G27840.3,829,0.0324905058840076
AT2G27840.3,940,0.05
AT2G27840.3,964,0.5045454545454545
AT2G27840.4,414,0.0181818181818181
AT2G27840.4,705,0.0324190798597192
AT2G27840.4,816,0.05
AT2G27840.4,840,0.5045454545454545
AT2G27860.1,1032,0.0318181818181818
AT2G27860.1,1226,0.0045454545454545
AT2G27860.1,1239,0.1272727272727272
AT2G27860.1,1325,0.0727272727272727
AT2G27860.1,1335,0.0045454545454545
AT2G27860.1,1346,0.009090909090909
AT2G27860.1,193,0.0
AT2G27860.1,400,0.0772727272727272
AT2G27860.1,590,0.0045454545454545
AT2G27860.1,805,0.0183014354066985
AT2G27860.1,987,0.0045454545454545
AT2G27950.1,1424,0.0
AT2G27950.1,1508,0.0819346175732837
AT2G27950.1,1656,0.0773509351378203
AT2G27950.1,1729,0.1045454545454545
AT2G27950.1,1803,0.0136363636363636
AT2G27950.1,1823,0.0954545454545454
AT2G27950.1,1862,0.009090909090909
AT2G27950.1,1875,0.0181818181818181
AT2G27950.1,1934,0.0181818181818181
AT2G27950.1,2089,0.0227272727272727
AT2G27950.1,2273,0.0636736214605067
AT2G27950.1,2496,0.05
AT2G27950.1,2536,0.0772727272727272
AT2G27950.1,2557,0.0318181818181818
AT2G27950.1,2656,0.0
AT2G27950.1,2878,0.0272727272727272
AT2G27950.1,2983,0.3636363636363636
AT2G27950.2,1625,0.0
AT2G27950.2,1709,0.0819346175732837
AT2G27950.2,1857,0.0773509351378203
AT2G27950.2,1930,0.1045454545454545
AT2G27950.2,2004,0.0136363636363636
AT2G27950.2,2024,0.0954545454545454
AT2G27950.2,2063,0.009090909090909
AT2G27950.2,2076,0.0181818181818181
AT2G27950.2,2135,0.0181818181818181
AT2G27950.2,2290,0.0227272727272727
AT2G27950.2,2474,0.0636736214605067
AT2G27950.2,2697,0.05
AT2G27950.2,2737,0.0772727272727272
AT2G27950.2,2758,0.0318181818181818
AT2G27950.2,2857,0.0
AT2G27950.2,3079,0.0272727272727272
AT2G27950.2,3184,0.3636363636363636
AT2G27950.3,1323,0.0
AT2G27950.3,1407,0.0819346175732837
AT2G27950.3,1555,0.0773509351378203
AT2G27950.3,1628,0.1045454545454545
AT2G27950.3,1702,0.0136363636363636
AT2G27950.3,1722,0.0954545454545454
AT2G27950.3,1761,0.009090909090909
AT2G27950.3,1774,0.0181818181818181
AT2G27950.3,1833,0.0181818181818181
AT2G27950.3,1988,0.0227272727272727
AT2G27950.3,2172,0.0636736214605067
AT2G27950.3,2395,0.05
AT2G27950.3,2435,0.0683501683501683
AT2G27950.3,2456,0.0318181818181818
AT2G27950.3,2555,0.0
AT2G27950.3,2777,0.0272727272727272
AT2G27950.3,2882,0.3818181818181818
AT2G27960.1,342,0.0181818181818181
AT2G27960.1,594,0.05
AT2G28000.1,1199,0.0409090909090909
AT2G28000.1,1447,0.0
AT2G28000.1,1862,0.0232330141262087
AT2G28000.1,2029,0.0
AT2G28000.1,529,0.0409090909090909
AT2G28000.1,841,0.0227682227682227
AT2G28000.1,908,0.0
AT2G28100.1,1613,0.0
AT2G28190.1,122,0.0227272727272727
AT2G28190.1,521,0.0
AT2G28190.1,578,0.0
AT2G28190.1,623,0.1045454545454545
AT2G28190.1,695,0.0009177267530956
AT2G28190.1,841,0.1683566433566433
AT2G28190.1,932,0.3136363636363636
AT2G28290.1,10378,0.0272727272727272
AT2G28290.1,10500,0.0681818181818181
AT2G28290.1,10530,0.05
AT2G28290.1,10638,0.0
AT2G28290.1,10822,0.1590909090909091
AT2G28290.1,9976,0.0001272128546058
AT2G28290.2,10243,0.0727272727272727
AT2G28290.2,10365,0.05
AT2G28290.2,10687,0.109090909090909
AT2G28290.2,9976,0.0001272128546058
AT2G28290.3,10285,0.0227272727272727
AT2G28290.3,10407,0.0681818181818181
AT2G28290.3,10437,0.05
AT2G28290.3,10545,0.0
AT2G28290.3,10729,0.1590909090909091
AT2G28290.3,9976,0.0001272128546058
AT2G28290.4,10171,0.0227272727272727
AT2G28290.4,10293,0.0681818181818181
AT2G28290.4,10323,0.05
AT2G28290.4,10431,0.0
AT2G28290.4,10615,0.1590909090909091
AT2G28290.4,9862,0.0001272128546058
AT2G28290.5,10267,0.0272727272727272
AT2G28290.5,10389,0.0681818181818181
AT2G28290.5,10419,0.05
AT2G28290.5,10527,0.0
AT2G28290.5,10711,0.1590909090909091
AT2G28290.5,9865,0.0001272128546058
AT2G28290.6,10174,0.0227272727272727
AT2G28290.6,10296,0.0681818181818181
AT2G28290.6,10326,0.05
AT2G28290.6,10434,0.0
AT2G28290.6,10618,0.1590909090909091
AT2G28290.6,9865,0.0001272128546058
AT2G28305.1,1001,0.123034398034398
AT2G28305.1,508,0.0863636363636363
AT2G28305.1,564,0.0
AT2G28305.1,705,0.0681818181818181
AT2G28305.1,866,0.077283105022831
AT2G28305.2,1042,0.0363636363636363
AT2G28305.2,1203,0.0818181818181818
AT2G28305.2,1338,0.1593980343980343
AT2G28305.2,289,0.0272727272727272
AT2G28305.2,418,0.1045454545454545
AT2G28305.2,474,0.0181818181818181
AT2G28305.3,418,0.0863636363636363
AT2G28305.3,474,0.0
AT2G28305.3,615,0.0545454545454545
AT2G28305.3,861,0.0545454545454545
AT2G28305.3,996,0.1093980343980344
AT2G28350.1,1862,0.0045454545454545
AT2G28350.1,2067,0.0591697126611838
AT2G28350.1,2172,0.0092539833844181
AT2G28350.1,2566,0.3272727272727272
AT2G28350.2,1689,0.0045454545454545
AT2G28350.2,1894,0.0591697126611838
AT2G28350.2,1999,0.0092539833844181
AT2G28350.2,2480,0.3272727272727272
AT2G28370.1,1047,0.3909090909090909
AT2G28370.1,445,0.0318181818181818
AT2G28370.1,743,0.009090909090909
AT2G28370.1,790,0.0
AT2G28370.1,873,0.0004407453432203
AT2G28370.1,965,0.1727272727272727
AT2G28370.1,995,0.3454545454545454
AT2G28380.1,1077,0.0409774420160381
AT2G28380.1,1430,0.0
AT2G28380.1,1550,0.0
AT2G28380.1,1641,3.5290796160361375e-05
AT2G28380.1,1780,0.1683501683501683
AT2G28380.1,496,0.0364008941877794
AT2G28380.1,831,0.0727848101265822
AT2G28380.1,847,5.523298136230456e-05
AT2G28380.1,876,0.0181818181818181
AT2G28380.1,894,0.0045454545454545
AT2G28380.1,964,0.0227876063696959
AT2G28390.1,1392,0.0363697458455522
AT2G28390.1,1683,0.009090909090909
AT2G28390.1,1768,0.0275557555755575
AT2G28390.1,1838,0.0136363636363636
AT2G28390.1,1882,0.0
AT2G28390.1,2238,0.2318181818181818
AT2G28400.1,219,0.0097272557153993
AT2G28400.1,248,0.05
AT2G28400.1,252,0.0
AT2G28400.1,318,0.0454545454545454
AT2G28400.1,447,0.0228496533686669
AT2G28410.1,476,0.009090909090909
AT2G28410.1,503,0.1073299043062201
AT2G28410.1,552,0.0045454545454545
AT2G28430.1,292,0.0318181818181818
AT2G28430.1,404,0.0272727272727272
AT2G28430.1,56,0.0272727272727272
AT2G28470.1,1603,0.0136363636363636
AT2G28470.1,1626,0.050203150325802
AT2G28470.1,1630,0.2272727272727272
AT2G28470.1,1641,0.0730207940399849
AT2G28470.1,1652,0.1863636363636363
AT2G28470.1,1712,0.0047049045750378
AT2G28470.1,1727,0.0229526671675432
AT2G28470.1,1836,0.0272727272727272
AT2G28470.1,2146,0.0
AT2G28470.1,2211,0.0181818181818181
AT2G28470.1,2291,0.0318181818181818
AT2G28470.1,2306,0.0093344770002776
AT2G28470.1,2419,0.0954545454545454
AT2G28470.1,2444,0.0045454545454545
AT2G28470.1,2699,0.009094938749194
AT2G28470.1,2813,0.0
AT2G28470.1,2855,0.0
AT2G28470.1,2983,0.0318181818181818
AT2G28470.1,3424,0.009090909090909
AT2G28470.1,471,0.0
AT2G28470.1,607,0.0
AT2G28470.1,640,0.109090909090909
AT2G28470.2,1456,0.009090909090909
AT2G28470.2,1479,0.050037257824143
AT2G28470.2,1483,0.2636363636363636
AT2G28470.2,1494,0.0636457940399849
AT2G28470.2,1505,0.1818181818181818
AT2G28470.2,1565,0.0092629329919873
AT2G28470.2,1580,0.0181818181818181
